net,fanin,fanout,gate_count,num_gate_types,num_instances,y_any,design,trojan
n2182,3,2,3,3,3,0,s35932,T100
n2183,4,1,2,2,2,0,s35932,T100
n2185,3,2,3,3,3,0,s35932,T100
n2186,4,1,2,2,2,0,s35932,T100
n2188,3,2,3,3,3,0,s35932,T100
n2189,4,1,2,2,2,0,s35932,T100
n2191,3,2,3,3,3,0,s35932,T100
n2192,4,1,2,2,2,0,s35932,T100
n2194,3,2,3,3,3,0,s35932,T100
n2195,4,1,2,2,2,0,s35932,T100
n2197,3,2,3,3,3,0,s35932,T100
n2198,4,1,2,2,2,0,s35932,T100
n2200,3,2,3,3,3,0,s35932,T100
n2201,4,1,2,2,2,0,s35932,T100
n2203,3,2,3,3,3,0,s35932,T100
n2204,4,1,2,2,2,0,s35932,T100
n2206,3,2,3,3,3,0,s35932,T100
n2207,4,1,2,2,2,0,s35932,T100
n2209,3,2,3,3,3,0,s35932,T100
n2210,4,1,2,2,2,0,s35932,T100
n2212,3,2,3,3,3,0,s35932,T100
n2213,4,1,2,2,2,0,s35932,T100
n2215,3,2,3,3,3,0,s35932,T100
n2216,4,1,2,2,2,0,s35932,T100
n2218,3,2,3,3,3,0,s35932,T100
n2219,4,1,2,2,2,0,s35932,T100
n2221,3,2,3,3,3,0,s35932,T100
n2222,4,1,2,2,2,0,s35932,T100
n2224,3,2,3,3,3,0,s35932,T100
n2225,4,1,2,2,2,0,s35932,T100
n2227,3,2,3,3,3,0,s35932,T100
n2228,4,1,2,2,2,0,s35932,T100
n2230,3,2,3,3,3,0,s35932,T100
n2231,4,1,2,2,2,0,s35932,T100
n2233,3,2,3,3,3,0,s35932,T100
n2234,4,1,2,2,2,0,s35932,T100
n2236,3,2,3,3,3,0,s35932,T100
n2237,4,1,2,2,2,0,s35932,T100
n2239,3,2,3,3,3,0,s35932,T100
n2240,4,1,2,2,2,0,s35932,T100
n2242,3,2,3,3,3,0,s35932,T100
n2243,4,1,2,2,2,0,s35932,T100
n2246,3,2,3,3,3,0,s35932,T100
n2247,4,1,2,2,2,0,s35932,T100
n2248,3,2,3,3,3,0,s35932,T100
n2281,3,2,3,3,3,0,s35932,T100
n2282,4,1,2,2,2,0,s35932,T100
n2284,3,2,3,3,3,0,s35932,T100
n2285,4,1,2,2,2,0,s35932,T100
n2287,3,2,3,3,3,0,s35932,T100
n2288,4,1,2,2,2,0,s35932,T100
n2290,3,2,3,3,3,0,s35932,T100
n2291,4,1,2,2,2,0,s35932,T100
n2293,3,2,3,3,3,0,s35932,T100
n2294,4,1,2,2,2,0,s35932,T100
n2296,3,2,3,3,3,0,s35932,T100
n2297,4,1,2,2,2,0,s35932,T100
n2299,3,2,3,3,3,0,s35932,T100
n2300,4,1,2,2,2,0,s35932,T100
n2302,3,2,3,3,3,0,s35932,T100
n2303,4,1,2,2,2,0,s35932,T100
n2305,3,2,3,3,3,0,s35932,T100
n2306,4,1,2,2,2,0,s35932,T100
n2308,3,2,3,3,3,0,s35932,T100
n2309,4,1,2,2,2,0,s35932,T100
n2311,3,2,3,3,3,0,s35932,T100
n2312,4,1,2,2,2,0,s35932,T100
n2314,3,2,3,3,3,0,s35932,T100
n2315,4,1,2,2,2,0,s35932,T100
n2317,3,2,3,3,3,0,s35932,T100
n2318,4,1,2,2,2,0,s35932,T100
n2320,3,2,3,3,3,0,s35932,T100
n2321,4,1,2,2,2,0,s35932,T100
n2323,3,2,3,3,3,0,s35932,T100
n2324,4,1,2,2,2,0,s35932,T100
n2326,3,2,3,3,3,0,s35932,T100
n2327,4,1,2,2,2,0,s35932,T100
n2329,3,2,3,3,3,0,s35932,T100
n2330,4,1,2,2,2,0,s35932,T100
n2332,3,2,3,3,3,0,s35932,T100
n2333,4,1,2,2,2,0,s35932,T100
n2335,3,2,3,3,3,0,s35932,T100
n2336,4,1,2,2,2,0,s35932,T100
n2338,3,2,3,3,3,0,s35932,T100
n2339,4,1,2,2,2,0,s35932,T100
n2341,3,2,3,3,3,0,s35932,T100
n2342,4,1,2,2,2,0,s35932,T100
n2344,3,2,3,3,3,0,s35932,T100
n2345,4,1,2,2,2,0,s35932,T100
n2347,3,2,3,3,3,0,s35932,T100
n2348,4,1,2,2,2,0,s35932,T100
n2350,3,2,3,3,3,0,s35932,T100
n2351,4,1,2,2,2,0,s35932,T100
n2353,3,2,3,3,3,0,s35932,T100
n2354,4,1,2,2,2,0,s35932,T100
n2356,3,2,3,3,3,0,s35932,T100
n2357,4,1,2,2,2,0,s35932,T100
n2359,3,2,3,3,3,0,s35932,T100
n2360,4,1,2,2,2,0,s35932,T100
n2362,3,2,3,3,3,0,s35932,T100
n2363,4,1,2,2,2,0,s35932,T100
n2365,3,2,3,3,3,0,s35932,T100
n2366,4,1,2,2,2,0,s35932,T100
n2368,3,2,3,3,3,0,s35932,T100
n2369,4,1,2,2,2,0,s35932,T100
n2371,3,2,3,3,3,0,s35932,T100
n2372,4,1,2,2,2,0,s35932,T100
n2374,4,1,2,2,2,0,s35932,T100
n2375,3,2,3,3,3,0,s35932,T100
n2409,3,2,3,3,3,0,s35932,T100
n2410,4,1,2,2,2,0,s35932,T100
n2412,3,2,3,3,3,0,s35932,T100
n2413,4,1,2,2,2,0,s35932,T100
n2415,3,2,3,3,3,0,s35932,T100
n2416,4,1,2,2,2,0,s35932,T100
n2418,3,2,3,3,3,0,s35932,T100
n2419,4,1,2,2,2,0,s35932,T100
n2421,3,2,3,3,3,0,s35932,T100
n2422,4,1,2,2,2,0,s35932,T100
n2424,3,2,3,3,3,0,s35932,T100
n2425,4,1,2,2,2,0,s35932,T100
n2427,3,2,3,3,3,0,s35932,T100
n2428,4,1,2,2,2,0,s35932,T100
n2430,3,2,3,3,3,0,s35932,T100
n2431,4,1,2,2,2,0,s35932,T100
n2433,3,2,3,3,3,0,s35932,T100
n2434,4,1,2,2,2,0,s35932,T100
n2436,3,2,3,3,3,0,s35932,T100
n2437,4,1,2,2,2,0,s35932,T100
n2439,3,2,3,3,3,0,s35932,T100
n2440,4,1,2,2,2,0,s35932,T100
n2442,3,2,3,3,3,0,s35932,T100
n2443,4,1,2,2,2,0,s35932,T100
n2445,3,2,3,3,3,0,s35932,T100
n2446,4,1,2,2,2,0,s35932,T100
n2448,3,2,3,3,3,0,s35932,T100
n2449,4,1,2,2,2,0,s35932,T100
n2451,3,2,3,3,3,0,s35932,T100
n2452,4,1,2,2,2,0,s35932,T100
n2454,3,2,3,3,3,0,s35932,T100
n2455,4,1,2,2,2,0,s35932,T100
n2457,3,2,3,3,3,0,s35932,T100
n2458,4,1,2,2,2,0,s35932,T100
n2460,3,2,3,3,3,0,s35932,T100
n2461,4,1,2,2,2,0,s35932,T100
n2463,3,2,3,3,3,0,s35932,T100
n2464,4,1,2,2,2,0,s35932,T100
n2466,3,2,3,3,3,0,s35932,T100
n2467,4,1,2,2,2,0,s35932,T100
n2469,3,2,3,3,3,0,s35932,T100
n2470,4,1,2,2,2,0,s35932,T100
n2472,3,2,3,3,3,0,s35932,T100
n2473,4,1,2,2,2,0,s35932,T100
n2475,3,2,3,3,3,0,s35932,T100
n2476,4,1,2,2,2,0,s35932,T100
n2478,3,2,3,3,3,0,s35932,T100
n2479,4,1,2,2,2,0,s35932,T100
n2481,3,2,3,3,3,0,s35932,T100
n2482,4,1,2,2,2,0,s35932,T100
n2484,3,2,3,3,3,0,s35932,T100
n2485,4,1,2,2,2,0,s35932,T100
n2487,3,2,3,3,3,0,s35932,T100
n2488,4,1,2,2,2,0,s35932,T100
n2490,3,2,3,3,3,0,s35932,T100
n2491,4,1,2,2,2,0,s35932,T100
n2493,3,2,3,3,3,0,s35932,T100
n2494,4,1,2,2,2,0,s35932,T100
n2496,3,2,3,3,3,0,s35932,T100
n2497,4,1,2,2,2,0,s35932,T100
n2499,3,2,3,3,3,0,s35932,T100
n2500,4,1,2,2,2,0,s35932,T100
n2502,4,1,2,2,2,0,s35932,T100
n2503,3,2,3,3,3,0,s35932,T100
n2633,3,2,3,3,3,0,s35932,T100
n2634,4,1,2,2,2,0,s35932,T100
n2636,3,2,3,3,3,0,s35932,T100
n2637,4,1,2,2,2,0,s35932,T100
n2639,3,2,3,3,3,0,s35932,T100
n2640,4,1,2,2,2,0,s35932,T100
n2642,3,2,3,3,3,0,s35932,T100
n2643,4,1,2,2,2,0,s35932,T100
n2645,3,2,3,3,3,0,s35932,T100
n2646,4,1,2,2,2,0,s35932,T100
n2648,3,2,3,3,3,0,s35932,T100
n2649,4,1,2,2,2,0,s35932,T100
n2651,3,2,3,3,3,0,s35932,T100
n2652,4,1,2,2,2,0,s35932,T100
n2654,3,2,3,3,3,0,s35932,T100
n2655,4,1,2,2,2,0,s35932,T100
n2657,3,2,3,3,3,0,s35932,T100
n2658,4,1,2,2,2,0,s35932,T100
n2660,3,2,3,3,3,0,s35932,T100
n2661,4,1,2,2,2,0,s35932,T100
n2663,3,2,3,3,3,0,s35932,T100
n2664,4,1,2,2,2,0,s35932,T100
n2666,3,2,3,3,3,0,s35932,T100
n2667,4,1,2,2,2,0,s35932,T100
n2669,3,2,3,3,3,0,s35932,T100
n2670,4,1,2,2,2,0,s35932,T100
n2672,3,2,3,3,3,0,s35932,T100
n2673,4,1,2,2,2,0,s35932,T100
n2675,3,2,3,3,3,0,s35932,T100
n2676,4,1,2,2,2,0,s35932,T100
n2678,3,2,3,3,3,0,s35932,T100
n2679,4,1,2,2,2,0,s35932,T100
n2681,3,2,3,3,3,0,s35932,T100
n2682,4,1,2,2,2,0,s35932,T100
n2684,3,2,3,3,3,0,s35932,T100
n2685,4,1,2,2,2,0,s35932,T100
n2687,3,2,3,3,3,0,s35932,T100
n2688,4,1,2,2,2,0,s35932,T100
n2690,3,2,3,3,3,0,s35932,T100
n2691,4,1,2,2,2,0,s35932,T100
n2693,3,2,3,3,3,0,s35932,T100
n2694,4,1,2,2,2,0,s35932,T100
n2696,3,2,3,3,3,0,s35932,T100
n2697,4,1,2,2,2,0,s35932,T100
n2699,3,2,3,3,3,0,s35932,T100
n2700,4,1,2,2,2,0,s35932,T100
n2702,3,2,3,3,3,0,s35932,T100
n2703,4,1,2,2,2,0,s35932,T100
n2705,3,2,3,3,3,0,s35932,T100
n2706,4,1,2,2,2,0,s35932,T100
n2708,3,2,3,3,3,0,s35932,T100
n2709,4,1,2,2,2,0,s35932,T100
n2711,3,2,3,3,3,0,s35932,T100
n2712,4,1,2,2,2,0,s35932,T100
n2714,3,2,3,3,3,0,s35932,T100
n2715,4,1,2,2,2,0,s35932,T100
n2717,3,2,3,3,3,0,s35932,T100
n2718,4,1,2,2,2,0,s35932,T100
n2720,3,2,3,3,3,0,s35932,T100
n2721,4,1,2,2,2,0,s35932,T100
n2723,3,2,3,3,3,0,s35932,T100
n2724,4,1,2,2,2,0,s35932,T100
n2726,4,1,2,2,2,0,s35932,T100
n2727,3,2,3,3,3,0,s35932,T100
n2761,3,2,3,3,3,0,s35932,T100
n2762,4,1,2,2,2,0,s35932,T100
n2764,3,2,3,3,3,0,s35932,T100
n2765,4,1,2,2,2,0,s35932,T100
n2767,3,2,3,3,3,0,s35932,T100
n2768,4,1,2,2,2,0,s35932,T100
n2770,3,2,3,3,3,0,s35932,T100
n2771,4,1,2,2,2,0,s35932,T100
n2773,3,2,3,3,3,0,s35932,T100
n2774,4,1,2,2,2,0,s35932,T100
n2776,3,2,3,3,3,0,s35932,T100
n2777,4,1,2,2,2,0,s35932,T100
n2779,3,2,3,3,3,0,s35932,T100
n2780,4,1,2,2,2,0,s35932,T100
n2782,3,2,3,3,3,0,s35932,T100
n2783,4,1,2,2,2,0,s35932,T100
n2785,3,2,3,3,3,0,s35932,T100
n2786,4,1,2,2,2,0,s35932,T100
n2788,3,2,3,3,3,0,s35932,T100
n2789,4,1,2,2,2,0,s35932,T100
n2791,3,2,3,3,3,0,s35932,T100
n2792,4,1,2,2,2,0,s35932,T100
n2794,3,2,3,3,3,0,s35932,T100
n2795,4,1,2,2,2,0,s35932,T100
n2797,3,2,3,3,3,0,s35932,T100
n2798,4,1,2,2,2,0,s35932,T100
n2800,3,2,3,3,3,0,s35932,T100
n2801,4,1,2,2,2,0,s35932,T100
n2803,3,2,3,3,3,0,s35932,T100
n2804,4,1,2,2,2,0,s35932,T100
n2806,3,2,3,3,3,0,s35932,T100
n2807,4,1,2,2,2,0,s35932,T100
n2809,3,2,3,3,3,0,s35932,T100
n2810,4,1,2,2,2,0,s35932,T100
n2812,3,2,3,3,3,0,s35932,T100
n2813,4,1,2,2,2,0,s35932,T100
n2815,3,2,3,3,3,0,s35932,T100
n2816,4,1,2,2,2,0,s35932,T100
n2818,3,2,3,3,3,0,s35932,T100
n2819,4,1,2,2,2,0,s35932,T100
n2821,3,2,3,3,3,0,s35932,T100
n2822,4,1,2,2,2,0,s35932,T100
n2824,3,2,3,3,3,0,s35932,T100
n2825,4,1,2,2,2,0,s35932,T100
n2827,3,2,3,3,3,0,s35932,T100
n2828,4,1,2,2,2,0,s35932,T100
n2830,3,2,3,3,3,0,s35932,T100
n2831,4,1,2,2,2,0,s35932,T100
n2833,3,2,3,3,3,0,s35932,T100
n2834,4,1,2,2,2,0,s35932,T100
n2836,3,2,3,3,3,0,s35932,T100
n2837,4,1,2,2,2,0,s35932,T100
n2839,3,2,3,3,3,0,s35932,T100
n2840,4,1,2,2,2,0,s35932,T100
n2842,3,2,3,3,3,0,s35932,T100
n2843,4,1,2,2,2,0,s35932,T100
n2845,3,2,3,3,3,0,s35932,T100
n2846,4,1,2,2,2,0,s35932,T100
n2848,3,2,3,3,3,0,s35932,T100
n2849,4,1,2,2,2,0,s35932,T100
n2851,3,2,3,3,3,0,s35932,T100
n2852,4,1,2,2,2,0,s35932,T100
n2854,4,1,2,2,2,0,s35932,T100
n2855,3,2,3,3,3,0,s35932,T100
n2889,3,2,3,3,3,0,s35932,T100
n2890,4,1,2,2,2,0,s35932,T100
n2892,3,2,3,3,3,0,s35932,T100
n2893,4,1,2,2,2,0,s35932,T100
n2895,3,2,3,3,3,0,s35932,T100
n2896,4,1,2,2,2,0,s35932,T100
n2898,3,2,3,3,3,0,s35932,T100
n2899,4,1,2,2,2,0,s35932,T100
n2901,3,2,3,3,3,0,s35932,T100
n2902,4,1,2,2,2,0,s35932,T100
n2904,3,2,3,3,3,0,s35932,T100
n2905,4,1,2,2,2,0,s35932,T100
n2907,3,2,3,3,3,0,s35932,T100
n2908,4,1,2,2,2,0,s35932,T100
n2910,3,2,3,3,3,0,s35932,T100
n2911,4,1,2,2,2,0,s35932,T100
n2913,3,2,3,3,3,0,s35932,T100
n2914,4,1,2,2,2,0,s35932,T100
n2916,3,2,3,3,3,0,s35932,T100
n2917,4,1,2,2,2,0,s35932,T100
n2919,3,2,3,3,3,0,s35932,T100
n2920,4,1,2,2,2,0,s35932,T100
n2922,3,2,3,3,3,0,s35932,T100
n2923,4,1,2,2,2,0,s35932,T100
n2925,3,2,3,3,3,0,s35932,T100
n2926,4,1,2,2,2,0,s35932,T100
n2928,3,2,3,3,3,0,s35932,T100
n2929,4,1,2,2,2,0,s35932,T100
n2931,3,2,3,3,3,0,s35932,T100
n2932,4,1,2,2,2,0,s35932,T100
n2934,3,2,3,3,3,0,s35932,T100
n2935,4,1,2,2,2,0,s35932,T100
n2937,3,2,3,3,3,0,s35932,T100
n2938,4,1,2,2,2,0,s35932,T100
n2940,3,2,3,3,3,0,s35932,T100
n2941,4,1,2,2,2,0,s35932,T100
n2943,3,2,3,3,3,0,s35932,T100
n2944,4,1,2,2,2,0,s35932,T100
n2946,3,2,3,3,3,0,s35932,T100
n2947,4,1,2,2,2,0,s35932,T100
n2949,3,2,3,3,3,0,s35932,T100
n2950,4,1,2,2,2,0,s35932,T100
n2952,3,2,3,3,3,0,s35932,T100
n2953,4,1,2,2,2,0,s35932,T100
n2955,3,2,3,3,3,0,s35932,T100
n2956,4,1,2,2,2,0,s35932,T100
n2958,3,2,3,3,3,0,s35932,T100
n2959,4,1,2,2,2,0,s35932,T100
n2961,3,2,3,3,3,0,s35932,T100
n2962,4,1,2,2,2,0,s35932,T100
n2964,3,2,3,3,3,0,s35932,T100
n2965,4,1,2,2,2,0,s35932,T100
n2967,3,2,3,3,3,0,s35932,T100
n2968,4,1,2,2,2,0,s35932,T100
n2970,3,2,3,3,3,0,s35932,T100
n2971,4,1,2,2,2,0,s35932,T100
n2973,3,2,3,3,3,0,s35932,T100
n2974,4,1,2,2,2,0,s35932,T100
n2976,3,2,3,3,3,0,s35932,T100
n2977,4,1,2,2,2,0,s35932,T100
n2979,3,2,3,3,3,0,s35932,T100
n2980,4,1,2,2,2,0,s35932,T100
n2982,4,1,2,2,2,0,s35932,T100
n2983,3,2,3,3,3,0,s35932,T100
n2507,3,2,3,3,3,0,s35932,T100
n3017,4,1,2,2,2,0,s35932,T100
n2510,3,2,3,3,3,0,s35932,T100
n3020,4,1,2,2,2,0,s35932,T100
n2513,3,2,3,3,3,0,s35932,T100
n3023,4,1,2,2,2,0,s35932,T100
n2516,3,2,3,3,3,0,s35932,T100
n3026,4,1,2,2,2,0,s35932,T100
n2519,3,2,3,3,3,0,s35932,T100
n3029,4,1,2,2,2,0,s35932,T100
n2522,3,2,3,3,3,0,s35932,T100
n3032,4,1,2,2,2,0,s35932,T100
n2525,3,2,3,3,3,0,s35932,T100
n3035,4,1,2,2,2,0,s35932,T100
n2528,3,2,3,3,3,0,s35932,T100
n3038,4,1,2,2,2,0,s35932,T100
n2531,3,2,3,3,3,0,s35932,T100
n3041,4,1,2,2,2,0,s35932,T100
n2534,3,2,3,3,3,0,s35932,T100
n3044,4,1,2,2,2,0,s35932,T100
n2537,3,2,3,3,3,0,s35932,T100
n3047,4,1,2,2,2,0,s35932,T100
n2540,3,2,3,3,3,0,s35932,T100
n3050,4,1,2,2,2,0,s35932,T100
n2543,3,2,3,3,3,0,s35932,T100
n3053,4,1,2,2,2,0,s35932,T100
n2546,3,2,3,3,3,0,s35932,T100
n3056,4,1,2,2,2,0,s35932,T100
n2549,3,2,3,3,3,0,s35932,T100
n3059,4,1,2,2,2,0,s35932,T100
n2552,3,2,3,3,3,0,s35932,T100
n3062,4,1,2,2,2,0,s35932,T100
n2555,3,2,3,3,3,0,s35932,T100
n3065,4,1,2,2,2,0,s35932,T100
n2558,3,2,3,3,3,0,s35932,T100
n3068,4,1,2,2,2,0,s35932,T100
n2561,3,2,3,3,3,0,s35932,T100
n3071,4,1,2,2,2,0,s35932,T100
n2564,3,2,3,3,3,0,s35932,T100
n3074,4,1,2,2,2,0,s35932,T100
n2567,3,2,3,3,3,0,s35932,T100
n3077,4,1,2,2,2,0,s35932,T100
n2570,3,2,3,3,3,0,s35932,T100
n3080,4,1,2,2,2,0,s35932,T100
n2573,3,2,3,3,3,0,s35932,T100
n3083,4,1,2,2,2,0,s35932,T100
n2576,3,2,3,3,3,0,s35932,T100
n3086,4,1,2,2,2,0,s35932,T100
n2579,3,2,3,3,3,0,s35932,T100
n3089,4,1,2,2,2,0,s35932,T100
n2582,3,2,3,3,3,0,s35932,T100
n3092,4,1,2,2,2,0,s35932,T100
n2585,3,2,3,3,3,0,s35932,T100
n3095,4,1,2,2,2,0,s35932,T100
n2588,3,2,3,3,3,0,s35932,T100
n3098,4,1,2,2,2,0,s35932,T100
n2591,3,2,3,3,3,0,s35932,T100
n3101,4,1,2,2,2,0,s35932,T100
n2604,3,2,3,3,3,0,s35932,T100
n3104,4,1,2,2,2,0,s35932,T100
n2617,3,2,3,3,3,0,s35932,T100
n3107,4,1,2,2,2,0,s35932,T100
n3110,4,1,2,2,2,0,s35932,T100
n2628,3,2,3,3,3,0,s35932,T100
n2506,4,1,2,2,2,0,s35932,T100
n2509,4,1,2,2,2,0,s35932,T100
n2512,4,1,2,2,2,0,s35932,T100
n2515,4,1,2,2,2,0,s35932,T100
n2518,4,1,2,2,2,0,s35932,T100
n2521,4,1,2,2,2,0,s35932,T100
n2524,4,1,2,2,2,0,s35932,T100
n2527,4,1,2,2,2,0,s35932,T100
n2530,4,1,2,2,2,0,s35932,T100
n2533,4,1,2,2,2,0,s35932,T100
n2536,4,1,2,2,2,0,s35932,T100
n2539,4,1,2,2,2,0,s35932,T100
n2542,4,1,2,2,2,0,s35932,T100
n2545,4,1,2,2,2,0,s35932,T100
n2548,4,1,2,2,2,0,s35932,T100
n2551,4,1,2,2,2,0,s35932,T100
n2554,4,1,2,2,2,0,s35932,T100
n2557,4,1,2,2,2,0,s35932,T100
n2560,4,1,2,2,2,0,s35932,T100
n2563,4,1,2,2,2,0,s35932,T100
n2566,4,1,2,2,2,0,s35932,T100
n2569,4,1,2,2,2,0,s35932,T100
n2572,4,1,2,2,2,0,s35932,T100
n2575,4,1,2,2,2,0,s35932,T100
n2578,4,1,2,2,2,0,s35932,T100
n2581,4,1,2,2,2,0,s35932,T100
n2584,4,1,2,2,2,0,s35932,T100
n2587,4,1,2,2,2,0,s35932,T100
n2590,4,1,2,2,2,0,s35932,T100
n2603,4,1,2,2,2,0,s35932,T100
n2616,4,1,2,2,2,0,s35932,T100
n2629,4,1,2,2,2,0,s35932,T100
DATA_0_31,0,1,1,1,1,0,s35932,T100
n3277,4,1,2,2,2,0,s35932,T100
n3279,3,1,2,2,2,0,s35932,T100
n2376,3,1,2,2,2,0,s35932,T100
n2504,3,1,2,2,2,0,s35932,T100
n2728,3,1,2,2,2,0,s35932,T100
n2856,3,1,2,2,2,0,s35932,T100
n2984,3,1,2,2,2,0,s35932,T100
n3112,3,1,2,2,2,0,s35932,T100
n3111,3,1,2,2,2,0,s35932,T100
n3246,3,1,2,2,2,0,s35932,T100
n3248,3,1,2,2,2,0,s35932,T100
n3250,3,1,2,2,2,0,s35932,T100
n3252,3,1,2,2,2,0,s35932,T100
n3254,3,1,2,2,2,0,s35932,T100
n3258,3,1,2,2,2,0,s35932,T100
n3260,3,1,2,2,2,0,s35932,T100
n3262,3,1,2,2,2,0,s35932,T100
n3264,3,1,2,2,2,0,s35932,T100
n3266,3,1,2,2,2,0,s35932,T100
n3268,3,1,2,2,2,0,s35932,T100
n3270,3,1,2,2,2,0,s35932,T100
n3272,3,1,2,2,2,0,s35932,T100
n3274,3,1,2,2,2,0,s35932,T100
n3276,3,1,2,2,2,0,s35932,T100
n2331,3,1,2,2,2,0,s35932,T100
n2334,3,1,2,2,2,0,s35932,T100
n2337,3,1,2,2,2,0,s35932,T100
n2340,3,1,2,2,2,0,s35932,T100
n2343,3,1,2,2,2,0,s35932,T100
n2346,3,1,2,2,2,0,s35932,T100
n2349,3,1,2,2,2,0,s35932,T100
n2352,3,1,2,2,2,0,s35932,T100
n2355,3,1,2,2,2,0,s35932,T100
n2358,3,1,2,2,2,0,s35932,T100
n2361,3,1,2,2,2,0,s35932,T100
n2364,3,1,2,2,2,0,s35932,T100
n2367,3,1,2,2,2,0,s35932,T100
n2370,3,1,2,2,2,0,s35932,T100
n2373,3,1,2,2,2,0,s35932,T100
n2459,3,1,2,2,2,0,s35932,T100
n2462,3,1,2,2,2,0,s35932,T100
n2465,3,1,2,2,2,0,s35932,T100
n2468,3,1,2,2,2,0,s35932,T100
n2471,3,1,2,2,2,0,s35932,T100
n2474,3,1,2,2,2,0,s35932,T100
n2477,3,1,2,2,2,0,s35932,T100
n2480,3,1,2,2,2,0,s35932,T100
n2483,3,1,2,2,2,0,s35932,T100
n2486,3,1,2,2,2,0,s35932,T100
n2489,3,1,2,2,2,0,s35932,T100
n2492,3,1,2,2,2,0,s35932,T100
n2495,3,1,2,2,2,0,s35932,T100
n2498,3,1,2,2,2,0,s35932,T100
n2501,3,1,2,2,2,0,s35932,T100
n2683,3,1,2,2,2,0,s35932,T100
n2686,3,1,2,2,2,0,s35932,T100
n2689,3,1,2,2,2,0,s35932,T100
n2692,3,1,2,2,2,0,s35932,T100
n2695,3,1,2,2,2,0,s35932,T100
n2698,3,1,2,2,2,0,s35932,T100
n2701,3,1,2,2,2,0,s35932,T100
n2704,3,1,2,2,2,0,s35932,T100
n2707,3,1,2,2,2,0,s35932,T100
n2710,3,1,2,2,2,0,s35932,T100
n2713,3,1,2,2,2,0,s35932,T100
n2716,3,1,2,2,2,0,s35932,T100
n2719,3,1,2,2,2,0,s35932,T100
n2722,3,1,2,2,2,0,s35932,T100
n2725,3,1,2,2,2,0,s35932,T100
n2811,3,1,2,2,2,0,s35932,T100
n2814,3,1,2,2,2,0,s35932,T100
n2817,3,1,2,2,2,0,s35932,T100
n2820,3,1,2,2,2,0,s35932,T100
n2823,3,1,2,2,2,0,s35932,T100
n2826,3,1,2,2,2,0,s35932,T100
n2829,3,1,2,2,2,0,s35932,T100
n2832,3,1,2,2,2,0,s35932,T100
n2835,3,1,2,2,2,0,s35932,T100
n2838,3,1,2,2,2,0,s35932,T100
n2841,3,1,2,2,2,0,s35932,T100
n2844,3,1,2,2,2,0,s35932,T100
n2847,3,1,2,2,2,0,s35932,T100
n2850,3,1,2,2,2,0,s35932,T100
n2853,3,1,2,2,2,0,s35932,T100
n2939,3,1,2,2,2,0,s35932,T100
n2942,3,1,2,2,2,0,s35932,T100
n2945,3,1,2,2,2,0,s35932,T100
n2948,3,1,2,2,2,0,s35932,T100
n2951,3,1,2,2,2,0,s35932,T100
n2954,3,1,2,2,2,0,s35932,T100
n2957,3,1,2,2,2,0,s35932,T100
n2960,3,1,2,2,2,0,s35932,T100
n2963,3,1,2,2,2,0,s35932,T100
n2966,3,1,2,2,2,0,s35932,T100
n2969,3,1,2,2,2,0,s35932,T100
n2972,3,1,2,2,2,0,s35932,T100
n2975,3,1,2,2,2,0,s35932,T100
n2978,3,1,2,2,2,0,s35932,T100
n2981,3,1,2,2,2,0,s35932,T100
n3066,3,1,2,2,2,0,s35932,T100
n3069,3,1,2,2,2,0,s35932,T100
n3072,3,1,2,2,2,0,s35932,T100
n3075,3,1,2,2,2,0,s35932,T100
n3078,3,1,2,2,2,0,s35932,T100
n3081,3,1,2,2,2,0,s35932,T100
n3084,3,1,2,2,2,0,s35932,T100
n3087,3,1,2,2,2,0,s35932,T100
n3090,3,1,2,2,2,0,s35932,T100
n3093,3,1,2,2,2,0,s35932,T100
n3096,3,1,2,2,2,0,s35932,T100
n3099,3,1,2,2,2,0,s35932,T100
n3102,3,1,2,2,2,0,s35932,T100
n3105,3,1,2,2,2,0,s35932,T100
n3108,3,1,2,2,2,0,s35932,T100
n3067,3,1,2,2,2,0,s35932,T100
n3070,3,1,2,2,2,0,s35932,T100
n3073,3,1,2,2,2,0,s35932,T100
n3076,3,1,2,2,2,0,s35932,T100
n3079,3,1,2,2,2,0,s35932,T100
n3082,3,1,2,2,2,0,s35932,T100
n3085,3,1,2,2,2,0,s35932,T100
n3088,3,1,2,2,2,0,s35932,T100
n3091,3,1,2,2,2,0,s35932,T100
n3094,3,1,2,2,2,0,s35932,T100
n3097,3,1,2,2,2,0,s35932,T100
n3100,3,1,2,2,2,0,s35932,T100
n3103,3,1,2,2,2,0,s35932,T100
n3106,3,1,2,2,2,0,s35932,T100
n3109,3,1,2,2,2,0,s35932,T100
n3530,2,1,2,2,2,0,s35932,T100
n3532,2,1,2,2,2,0,s35932,T100
n3534,2,1,2,2,2,0,s35932,T100
n3536,2,1,2,2,2,0,s35932,T100
n3538,2,1,2,2,2,0,s35932,T100
n3540,2,1,2,2,2,0,s35932,T100
n3542,2,1,2,2,2,0,s35932,T100
n3544,2,1,2,2,2,0,s35932,T100
n3546,2,1,2,2,2,0,s35932,T100
n3548,2,1,2,2,2,0,s35932,T100
n3550,2,1,2,2,2,0,s35932,T100
n3552,2,1,2,2,2,0,s35932,T100
n3554,2,1,2,2,2,0,s35932,T100
n3556,2,1,2,2,2,0,s35932,T100
n3558,2,1,2,2,2,0,s35932,T100
