net,fanin,fanout,gate_count,num_gate_types,num_instances,role,label
n2300,4,1,2,2,2,benign_or_unconfirmed,0
n2302,3,2,3,3,3,benign_or_unconfirmed,0
n2303,4,1,2,2,2,benign_or_unconfirmed,0
n2305,3,2,3,3,3,benign_or_unconfirmed,0
n2306,4,1,2,2,2,benign_or_unconfirmed,0
n2308,3,2,3,3,3,benign_or_unconfirmed,0
n2309,4,1,2,2,2,benign_or_unconfirmed,0
n2311,3,2,3,3,3,benign_or_unconfirmed,0
n2312,4,1,2,2,2,benign_or_unconfirmed,0
n2314,3,2,3,3,3,benign_or_unconfirmed,0
n2315,4,1,2,2,2,benign_or_unconfirmed,0
n2317,3,2,3,3,3,benign_or_unconfirmed,0
n2318,4,1,2,2,2,benign_or_unconfirmed,0
n2320,3,2,3,3,3,benign_or_unconfirmed,0
n2321,4,1,2,2,2,benign_or_unconfirmed,0
n2323,3,2,3,3,3,benign_or_unconfirmed,0
n2324,4,1,2,2,2,benign_or_unconfirmed,0
n2326,3,2,3,3,3,benign_or_unconfirmed,0
n2327,4,1,2,2,2,benign_or_unconfirmed,0
n2329,3,2,3,3,3,benign_or_unconfirmed,0
n2330,4,1,2,2,2,benign_or_unconfirmed,0
n2332,3,2,3,3,3,benign_or_unconfirmed,0
n2333,4,1,2,2,2,benign_or_unconfirmed,0
n2335,3,2,3,3,3,benign_or_unconfirmed,0
n2336,4,1,2,2,2,benign_or_unconfirmed,0
n2338,3,2,3,3,3,benign_or_unconfirmed,0
n2339,4,1,2,2,2,benign_or_unconfirmed,0
n2341,3,2,3,3,3,benign_or_unconfirmed,0
n2342,4,1,2,2,2,benign_or_unconfirmed,0
n2344,3,2,3,3,3,benign_or_unconfirmed,0
n2345,4,1,2,2,2,benign_or_unconfirmed,0
n2347,3,2,3,3,3,benign_or_unconfirmed,0
n2348,4,1,2,2,2,benign_or_unconfirmed,0
n2350,3,2,3,3,3,benign_or_unconfirmed,0
n2351,4,1,2,2,2,benign_or_unconfirmed,0
n2353,3,2,3,3,3,benign_or_unconfirmed,0
n2354,4,1,2,2,2,benign_or_unconfirmed,0
n2356,3,2,3,3,3,benign_or_unconfirmed,0
n2357,4,1,2,2,2,benign_or_unconfirmed,0
n2359,3,2,3,3,3,benign_or_unconfirmed,0
n2360,4,1,2,2,2,benign_or_unconfirmed,0
n2362,3,2,3,3,3,benign_or_unconfirmed,0
n2363,4,1,2,2,2,benign_or_unconfirmed,0
n2365,3,2,3,3,3,benign_or_unconfirmed,0
n2366,4,1,2,2,2,benign_or_unconfirmed,0
n2368,3,2,3,3,3,benign_or_unconfirmed,0
n2369,4,1,2,2,2,benign_or_unconfirmed,0
n2371,3,2,3,3,3,benign_or_unconfirmed,0
n2372,4,1,2,2,2,benign_or_unconfirmed,0
n2374,4,1,2,2,2,benign_or_unconfirmed,0
n2375,3,2,3,3,3,benign_or_unconfirmed,0
n2409,3,2,3,3,3,benign_or_unconfirmed,0
n2410,4,1,2,2,2,benign_or_unconfirmed,0
n2412,3,2,3,3,3,benign_or_unconfirmed,0
n2413,4,1,2,2,2,benign_or_unconfirmed,0
n2415,3,2,3,3,3,benign_or_unconfirmed,0
n2416,4,1,2,2,2,benign_or_unconfirmed,0
n2418,3,2,3,3,3,benign_or_unconfirmed,0
n2419,4,1,2,2,2,benign_or_unconfirmed,0
n2421,3,2,3,3,3,benign_or_unconfirmed,0
n2422,4,1,2,2,2,benign_or_unconfirmed,0
n2424,3,2,3,3,3,benign_or_unconfirmed,0
n2425,4,1,2,2,2,benign_or_unconfirmed,0
n2427,3,2,3,3,3,benign_or_unconfirmed,0
n2428,4,1,2,2,2,benign_or_unconfirmed,0
n2430,3,2,3,3,3,benign_or_unconfirmed,0
n2431,4,1,2,2,2,benign_or_unconfirmed,0
n2433,3,2,3,3,3,benign_or_unconfirmed,0
n2434,4,1,2,2,2,benign_or_unconfirmed,0
n2436,3,2,3,3,3,benign_or_unconfirmed,0
n2437,4,1,2,2,2,benign_or_unconfirmed,0
n2439,3,2,3,3,3,benign_or_unconfirmed,0
n2440,4,1,2,2,2,benign_or_unconfirmed,0
n2442,3,2,3,3,3,benign_or_unconfirmed,0
n2443,4,1,2,2,2,benign_or_unconfirmed,0
n2445,3,2,3,3,3,benign_or_unconfirmed,0
n2446,4,1,2,2,2,benign_or_unconfirmed,0
n2448,3,2,3,3,3,benign_or_unconfirmed,0
n2449,4,1,2,2,2,benign_or_unconfirmed,0
n2451,3,2,3,3,3,benign_or_unconfirmed,0
n2452,4,1,2,2,2,benign_or_unconfirmed,0
n2454,3,2,3,3,3,benign_or_unconfirmed,0
n2455,4,1,2,2,2,benign_or_unconfirmed,0
n2457,3,2,3,3,3,benign_or_unconfirmed,0
n2458,4,1,2,2,2,benign_or_unconfirmed,0
n2460,3,2,3,3,3,benign_or_unconfirmed,0
n2461,4,1,2,2,2,benign_or_unconfirmed,0
n2463,3,2,3,3,3,benign_or_unconfirmed,0
n2464,4,1,2,2,2,benign_or_unconfirmed,0
n2466,3,2,3,3,3,benign_or_unconfirmed,0
n2467,4,1,2,2,2,benign_or_unconfirmed,0
n2469,3,2,3,3,3,benign_or_unconfirmed,0
n2470,4,1,2,2,2,benign_or_unconfirmed,0
n2472,3,2,3,3,3,benign_or_unconfirmed,0
n2473,4,1,2,2,2,benign_or_unconfirmed,0
n2475,3,2,3,3,3,benign_or_unconfirmed,0
n2476,4,1,2,2,2,benign_or_unconfirmed,0
n2478,3,2,3,3,3,benign_or_unconfirmed,0
n2479,4,1,2,2,2,benign_or_unconfirmed,0
n2481,3,2,3,3,3,benign_or_unconfirmed,0
n2482,4,1,2,2,2,benign_or_unconfirmed,0
n2484,3,2,3,3,3,benign_or_unconfirmed,0
n2485,4,1,2,2,2,benign_or_unconfirmed,0
n2487,3,2,3,3,3,benign_or_unconfirmed,0
n2488,4,1,2,2,2,benign_or_unconfirmed,0
n2490,3,2,3,3,3,benign_or_unconfirmed,0
n2491,4,1,2,2,2,benign_or_unconfirmed,0
n2493,3,2,3,3,3,benign_or_unconfirmed,0
n2494,4,1,2,2,2,benign_or_unconfirmed,0
n2496,3,2,3,3,3,benign_or_unconfirmed,0
n2497,4,1,2,2,2,benign_or_unconfirmed,0
n2499,3,2,3,3,3,benign_or_unconfirmed,0
n2500,4,1,2,2,2,benign_or_unconfirmed,0
n2502,4,1,2,2,2,benign_or_unconfirmed,0
n2503,3,2,3,3,3,benign_or_unconfirmed,0
n2633,3,2,3,3,3,benign_or_unconfirmed,0
n2634,4,1,2,2,2,benign_or_unconfirmed,0
n2636,3,2,3,3,3,benign_or_unconfirmed,0
n2637,4,1,2,2,2,benign_or_unconfirmed,0
n2639,3,2,3,3,3,benign_or_unconfirmed,0
n2640,4,1,2,2,2,benign_or_unconfirmed,0
n2642,3,2,3,3,3,benign_or_unconfirmed,0
n2643,4,1,2,2,2,benign_or_unconfirmed,0
n2645,3,2,3,3,3,benign_or_unconfirmed,0
n2646,4,1,2,2,2,benign_or_unconfirmed,0
n2648,3,2,3,3,3,benign_or_unconfirmed,0
n2649,4,1,2,2,2,benign_or_unconfirmed,0
n2651,3,2,3,3,3,benign_or_unconfirmed,0
n2652,4,1,2,2,2,benign_or_unconfirmed,0
n2654,3,2,3,3,3,benign_or_unconfirmed,0
n2655,4,1,2,2,2,benign_or_unconfirmed,0
n2657,3,2,3,3,3,benign_or_unconfirmed,0
n2658,4,1,2,2,2,benign_or_unconfirmed,0
n2660,3,2,3,3,3,benign_or_unconfirmed,0
n2661,4,1,2,2,2,benign_or_unconfirmed,0
n2663,3,2,3,3,3,benign_or_unconfirmed,0
n2664,4,1,2,2,2,benign_or_unconfirmed,0
n2666,3,2,3,3,3,benign_or_unconfirmed,0
n2667,4,1,2,2,2,benign_or_unconfirmed,0
n2669,3,2,3,3,3,benign_or_unconfirmed,0
n2670,4,1,2,2,2,benign_or_unconfirmed,0
n2672,3,2,3,3,3,benign_or_unconfirmed,0
n2673,4,1,2,2,2,benign_or_unconfirmed,0
n2675,3,2,3,3,3,benign_or_unconfirmed,0
n2676,4,1,2,2,2,benign_or_unconfirmed,0
n2678,3,2,3,3,3,benign_or_unconfirmed,0
n2679,4,1,2,2,2,benign_or_unconfirmed,0
n2681,3,2,3,3,3,benign_or_unconfirmed,0
n2682,4,1,2,2,2,benign_or_unconfirmed,0
n2684,3,2,3,3,3,benign_or_unconfirmed,0
n2685,4,1,2,2,2,benign_or_unconfirmed,0
n2687,3,2,3,3,3,benign_or_unconfirmed,0
n2688,4,1,2,2,2,benign_or_unconfirmed,0
n2690,3,2,3,3,3,benign_or_unconfirmed,0
n2691,4,1,2,2,2,benign_or_unconfirmed,0
n2693,3,2,3,3,3,benign_or_unconfirmed,0
n2694,4,1,2,2,2,benign_or_unconfirmed,0
n2696,3,2,3,3,3,benign_or_unconfirmed,0
n2697,4,1,2,2,2,benign_or_unconfirmed,0
n2699,3,2,3,3,3,benign_or_unconfirmed,0
n2700,4,1,2,2,2,benign_or_unconfirmed,0
n2702,3,2,3,3,3,benign_or_unconfirmed,0
n2703,4,1,2,2,2,benign_or_unconfirmed,0
n2705,3,2,3,3,3,benign_or_unconfirmed,0
n2706,4,1,2,2,2,benign_or_unconfirmed,0
n2708,3,2,3,3,3,benign_or_unconfirmed,0
n2709,4,1,2,2,2,benign_or_unconfirmed,0
n2711,3,2,3,3,3,benign_or_unconfirmed,0
n2712,4,1,2,2,2,benign_or_unconfirmed,0
n2714,3,2,3,3,3,benign_or_unconfirmed,0
n2715,4,1,2,2,2,benign_or_unconfirmed,0
n2717,3,2,3,3,3,benign_or_unconfirmed,0
n2718,4,1,2,2,2,benign_or_unconfirmed,0
n2720,3,2,3,3,3,benign_or_unconfirmed,0
n2721,4,1,2,2,2,benign_or_unconfirmed,0
n2723,3,2,3,3,3,benign_or_unconfirmed,0
n2724,4,1,2,2,2,benign_or_unconfirmed,0
n2726,4,1,2,2,2,benign_or_unconfirmed,0
n2727,3,2,3,3,3,benign_or_unconfirmed,0
n2761,3,2,3,3,3,benign_or_unconfirmed,0
n2762,4,1,2,2,2,benign_or_unconfirmed,0
n2764,3,2,3,3,3,benign_or_unconfirmed,0
n2765,4,1,2,2,2,benign_or_unconfirmed,0
n2767,3,2,3,3,3,benign_or_unconfirmed,0
n2768,4,1,2,2,2,benign_or_unconfirmed,0
n2770,3,2,3,3,3,benign_or_unconfirmed,0
n2771,4,1,2,2,2,benign_or_unconfirmed,0
n2773,3,2,3,3,3,benign_or_unconfirmed,0
n2774,4,1,2,2,2,benign_or_unconfirmed,0
n2776,3,2,3,3,3,benign_or_unconfirmed,0
n2777,4,1,2,2,2,benign_or_unconfirmed,0
n2779,3,2,3,3,3,benign_or_unconfirmed,0
n2780,4,1,2,2,2,benign_or_unconfirmed,0
n2782,3,2,3,3,3,benign_or_unconfirmed,0
n2783,4,1,2,2,2,benign_or_unconfirmed,0
n2785,3,2,3,3,3,benign_or_unconfirmed,0
n2786,4,1,2,2,2,benign_or_unconfirmed,0
n2788,3,2,3,3,3,benign_or_unconfirmed,0
n2789,4,1,2,2,2,benign_or_unconfirmed,0
n2791,3,2,3,3,3,benign_or_unconfirmed,0
n2792,4,1,2,2,2,benign_or_unconfirmed,0
n2794,3,2,3,3,3,benign_or_unconfirmed,0
n2795,4,1,2,2,2,benign_or_unconfirmed,0
n2797,3,2,3,3,3,benign_or_unconfirmed,0
n2798,4,1,2,2,2,benign_or_unconfirmed,0
n2800,3,2,3,3,3,benign_or_unconfirmed,0
n2801,4,1,2,2,2,benign_or_unconfirmed,0
n2803,3,2,3,3,3,benign_or_unconfirmed,0
n2804,4,1,2,2,2,benign_or_unconfirmed,0
n2806,3,2,3,3,3,benign_or_unconfirmed,0
n2807,4,1,2,2,2,benign_or_unconfirmed,0
n2809,3,2,3,3,3,benign_or_unconfirmed,0
n2810,4,1,2,2,2,benign_or_unconfirmed,0
n2812,3,2,3,3,3,benign_or_unconfirmed,0
n2813,4,1,2,2,2,benign_or_unconfirmed,0
n2815,3,2,3,3,3,benign_or_unconfirmed,0
n2816,4,1,2,2,2,benign_or_unconfirmed,0
n2818,3,2,3,3,3,benign_or_unconfirmed,0
n2819,4,1,2,2,2,benign_or_unconfirmed,0
n2821,3,2,3,3,3,benign_or_unconfirmed,0
n2822,4,1,2,2,2,benign_or_unconfirmed,0
n2824,3,2,3,3,3,benign_or_unconfirmed,0
n2825,4,1,2,2,2,benign_or_unconfirmed,0
n2827,3,2,3,3,3,benign_or_unconfirmed,0
n2828,4,1,2,2,2,benign_or_unconfirmed,0
n2830,3,2,3,3,3,benign_or_unconfirmed,0
n2831,4,1,2,2,2,benign_or_unconfirmed,0
n2833,3,2,3,3,3,benign_or_unconfirmed,0
n2834,4,1,2,2,2,benign_or_unconfirmed,0
n2836,3,2,3,3,3,benign_or_unconfirmed,0
n2837,4,1,2,2,2,benign_or_unconfirmed,0
n2839,3,2,3,3,3,benign_or_unconfirmed,0
n2840,4,1,2,2,2,benign_or_unconfirmed,0
n2842,3,2,3,3,3,benign_or_unconfirmed,0
n2843,4,1,2,2,2,benign_or_unconfirmed,0
n2845,3,2,3,3,3,benign_or_unconfirmed,0
n2846,4,1,2,2,2,benign_or_unconfirmed,0
n2848,3,2,3,3,3,benign_or_unconfirmed,0
n2849,4,1,2,2,2,benign_or_unconfirmed,0
n2851,3,2,3,3,3,benign_or_unconfirmed,0
n2852,4,1,2,2,2,benign_or_unconfirmed,0
n2854,4,1,2,2,2,benign_or_unconfirmed,0
n2855,3,2,3,3,3,benign_or_unconfirmed,0
n2889,3,2,3,3,3,benign_or_unconfirmed,0
n2890,4,1,2,2,2,benign_or_unconfirmed,0
n2892,3,2,3,3,3,benign_or_unconfirmed,0
n2893,4,1,2,2,2,benign_or_unconfirmed,0
n2895,3,2,3,3,3,benign_or_unconfirmed,0
n2896,4,1,2,2,2,benign_or_unconfirmed,0
n2898,3,2,3,3,3,benign_or_unconfirmed,0
n2899,4,1,2,2,2,benign_or_unconfirmed,0
n2901,3,2,3,3,3,benign_or_unconfirmed,0
n2902,4,1,2,2,2,benign_or_unconfirmed,0
n2904,3,2,3,3,3,benign_or_unconfirmed,0
n2905,4,1,2,2,2,benign_or_unconfirmed,0
n2907,3,2,3,3,3,benign_or_unconfirmed,0
n2908,4,1,2,2,2,benign_or_unconfirmed,0
n2910,3,2,3,3,3,benign_or_unconfirmed,0
n2911,4,1,2,2,2,benign_or_unconfirmed,0
n2913,3,2,3,3,3,benign_or_unconfirmed,0
n2914,4,1,2,2,2,benign_or_unconfirmed,0
n2916,3,2,3,3,3,benign_or_unconfirmed,0
n2917,4,1,2,2,2,benign_or_unconfirmed,0
n2919,3,2,3,3,3,benign_or_unconfirmed,0
n2920,4,1,2,2,2,benign_or_unconfirmed,0
n2922,3,2,3,3,3,benign_or_unconfirmed,0
n2923,4,1,2,2,2,benign_or_unconfirmed,0
n2925,3,2,3,3,3,benign_or_unconfirmed,0
n2926,4,1,2,2,2,benign_or_unconfirmed,0
n2928,3,2,3,3,3,benign_or_unconfirmed,0
n2929,4,1,2,2,2,benign_or_unconfirmed,0
n2931,3,2,3,3,3,benign_or_unconfirmed,0
n2932,4,1,2,2,2,benign_or_unconfirmed,0
n2934,3,2,3,3,3,benign_or_unconfirmed,0
n2935,4,1,2,2,2,benign_or_unconfirmed,0
n2937,3,2,3,3,3,benign_or_unconfirmed,0
n2938,4,1,2,2,2,benign_or_unconfirmed,0
n2940,3,2,3,3,3,benign_or_unconfirmed,0
n2941,4,1,2,2,2,benign_or_unconfirmed,0
n2943,3,2,3,3,3,benign_or_unconfirmed,0
n2944,4,1,2,2,2,benign_or_unconfirmed,0
n2946,3,2,3,3,3,benign_or_unconfirmed,0
n2947,4,1,2,2,2,benign_or_unconfirmed,0
n2949,3,2,3,3,3,benign_or_unconfirmed,0
n2950,4,1,2,2,2,benign_or_unconfirmed,0
n2952,3,2,3,3,3,benign_or_unconfirmed,0
n2953,4,1,2,2,2,benign_or_unconfirmed,0
n2955,3,2,3,3,3,benign_or_unconfirmed,0
n2956,4,1,2,2,2,benign_or_unconfirmed,0
n2958,3,2,3,3,3,benign_or_unconfirmed,0
n2959,4,1,2,2,2,benign_or_unconfirmed,0
n2961,3,2,3,3,3,benign_or_unconfirmed,0
n2962,4,1,2,2,2,benign_or_unconfirmed,0
n2964,3,2,3,3,3,benign_or_unconfirmed,0
n2965,4,1,2,2,2,benign_or_unconfirmed,0
n2967,3,2,3,3,3,benign_or_unconfirmed,0
n2968,4,1,2,2,2,benign_or_unconfirmed,0
n2970,3,2,3,3,3,benign_or_unconfirmed,0
n2971,4,1,2,2,2,benign_or_unconfirmed,0
n2973,3,2,3,3,3,benign_or_unconfirmed,0
n2974,4,1,2,2,2,benign_or_unconfirmed,0
n2976,3,2,3,3,3,benign_or_unconfirmed,0
n2977,4,1,2,2,2,benign_or_unconfirmed,0
n2979,3,2,3,3,3,benign_or_unconfirmed,0
n2980,4,1,2,2,2,benign_or_unconfirmed,0
n2982,4,1,2,2,2,benign_or_unconfirmed,0
n2983,3,2,3,3,3,benign_or_unconfirmed,0
n2507,3,2,3,3,3,benign_or_unconfirmed,0
n3017,4,1,2,2,2,benign_or_unconfirmed,0
n2510,3,2,3,3,3,benign_or_unconfirmed,0
n3020,4,1,2,2,2,benign_or_unconfirmed,0
n2513,3,2,3,3,3,benign_or_unconfirmed,0
n3023,4,1,2,2,2,benign_or_unconfirmed,0
n2516,3,2,3,3,3,benign_or_unconfirmed,0
n3026,4,1,2,2,2,benign_or_unconfirmed,0
n2519,3,2,3,3,3,benign_or_unconfirmed,0
n3029,4,1,2,2,2,benign_or_unconfirmed,0
n2522,3,2,3,3,3,benign_or_unconfirmed,0
n3032,4,1,2,2,2,benign_or_unconfirmed,0
n2525,3,2,3,3,3,benign_or_unconfirmed,0
n3035,4,1,2,2,2,benign_or_unconfirmed,0
n2528,3,2,3,3,3,benign_or_unconfirmed,0
n3038,4,1,2,2,2,benign_or_unconfirmed,0
n2531,3,2,3,3,3,benign_or_unconfirmed,0
n3041,4,1,2,2,2,benign_or_unconfirmed,0
n2534,3,2,3,3,3,benign_or_unconfirmed,0
n3044,4,1,2,2,2,benign_or_unconfirmed,0
n2537,3,2,3,3,3,benign_or_unconfirmed,0
n3047,4,1,2,2,2,benign_or_unconfirmed,0
n2540,3,2,3,3,3,benign_or_unconfirmed,0
n3050,4,1,2,2,2,benign_or_unconfirmed,0
n2543,3,2,3,3,3,benign_or_unconfirmed,0
n3053,4,1,2,2,2,benign_or_unconfirmed,0
n2546,3,2,3,3,3,benign_or_unconfirmed,0
n3056,4,1,2,2,2,benign_or_unconfirmed,0
n2549,3,2,3,3,3,benign_or_unconfirmed,0
n3059,4,1,2,2,2,benign_or_unconfirmed,0
n2552,3,2,3,3,3,benign_or_unconfirmed,0
n3062,4,1,2,2,2,benign_or_unconfirmed,0
n2555,3,2,3,3,3,benign_or_unconfirmed,0
n3065,4,1,2,2,2,benign_or_unconfirmed,0
n2558,3,2,3,3,3,benign_or_unconfirmed,0
n3068,4,1,2,2,2,benign_or_unconfirmed,0
n2561,3,2,3,3,3,benign_or_unconfirmed,0
n3071,4,1,2,2,2,benign_or_unconfirmed,0
n2564,3,2,3,3,3,benign_or_unconfirmed,0
n3074,4,1,2,2,2,benign_or_unconfirmed,0
n2567,3,2,3,3,3,benign_or_unconfirmed,0
n3077,4,1,2,2,2,benign_or_unconfirmed,0
n2570,3,2,3,3,3,benign_or_unconfirmed,0
n3080,4,1,2,2,2,benign_or_unconfirmed,0
n2573,3,2,3,3,3,benign_or_unconfirmed,0
n3083,4,1,2,2,2,benign_or_unconfirmed,0
n2576,3,2,3,3,3,benign_or_unconfirmed,0
n3086,4,1,2,2,2,benign_or_unconfirmed,0
n2579,3,2,3,3,3,benign_or_unconfirmed,0
n3089,4,1,2,2,2,benign_or_unconfirmed,0
n2582,3,2,3,3,3,benign_or_unconfirmed,0
n3092,4,1,2,2,2,benign_or_unconfirmed,0
n2585,3,2,3,3,3,benign_or_unconfirmed,0
n3095,4,1,2,2,2,benign_or_unconfirmed,0
n2588,3,2,3,3,3,benign_or_unconfirmed,0
n3098,4,1,2,2,2,benign_or_unconfirmed,0
n2591,3,2,3,3,3,benign_or_unconfirmed,0
n3101,4,1,2,2,2,benign_or_unconfirmed,0
n2604,3,2,3,3,3,benign_or_unconfirmed,0
n3104,4,1,2,2,2,benign_or_unconfirmed,0
n2617,3,2,3,3,3,benign_or_unconfirmed,0
n3107,4,1,2,2,2,benign_or_unconfirmed,0
n3110,4,1,2,2,2,benign_or_unconfirmed,0
n2628,3,2,3,3,3,benign_or_unconfirmed,0
n2506,4,1,2,2,2,benign_or_unconfirmed,0
n2509,4,1,2,2,2,benign_or_unconfirmed,0
n2512,4,1,2,2,2,benign_or_unconfirmed,0
n2515,4,1,2,2,2,benign_or_unconfirmed,0
n2518,4,1,2,2,2,benign_or_unconfirmed,0
n2521,4,1,2,2,2,benign_or_unconfirmed,0
n2524,4,1,2,2,2,benign_or_unconfirmed,0
n2527,4,1,2,2,2,benign_or_unconfirmed,0
n2530,4,1,2,2,2,benign_or_unconfirmed,0
n2533,4,1,2,2,2,benign_or_unconfirmed,0
n2536,4,1,2,2,2,benign_or_unconfirmed,0
n2539,4,1,2,2,2,benign_or_unconfirmed,0
n2542,4,1,2,2,2,benign_or_unconfirmed,0
n2545,4,1,2,2,2,benign_or_unconfirmed,0
n2548,4,1,2,2,2,benign_or_unconfirmed,0
n2551,4,1,2,2,2,benign_or_unconfirmed,0
n2554,4,1,2,2,2,benign_or_unconfirmed,0
n2557,4,1,2,2,2,benign_or_unconfirmed,0
n2560,4,1,2,2,2,benign_or_unconfirmed,0
n2563,4,1,2,2,2,benign_or_unconfirmed,0
n2566,4,1,2,2,2,benign_or_unconfirmed,0
n2569,4,1,2,2,2,benign_or_unconfirmed,0
n2572,4,1,2,2,2,benign_or_unconfirmed,0
n2575,4,1,2,2,2,benign_or_unconfirmed,0
n2578,4,1,2,2,2,benign_or_unconfirmed,0
n2581,4,1,2,2,2,benign_or_unconfirmed,0
n2584,4,1,2,2,2,benign_or_unconfirmed,0
n2587,4,1,2,2,2,benign_or_unconfirmed,0
n2590,4,1,2,2,2,benign_or_unconfirmed,0
n2603,4,1,2,2,2,benign_or_unconfirmed,0
n2616,4,1,2,2,2,benign_or_unconfirmed,0
n2629,4,1,2,2,2,benign_or_unconfirmed,0
DATA_0_31,0,1,1,1,1,benign_or_unconfirmed,0
n3277,4,1,2,2,2,benign_or_unconfirmed,0
n3279,3,1,2,2,2,benign_or_unconfirmed,0
n2376,3,1,2,2,2,benign_or_unconfirmed,0
n2504,3,1,2,2,2,benign_or_unconfirmed,0
n2728,3,1,2,2,2,benign_or_unconfirmed,0
n2856,3,1,2,2,2,benign_or_unconfirmed,0
n2984,3,1,2,2,2,benign_or_unconfirmed,0
n3112,3,1,2,2,2,benign_or_unconfirmed,0
n3111,3,1,2,2,2,benign_or_unconfirmed,0
n3246,3,1,2,2,2,benign_or_unconfirmed,0
n3248,3,1,2,2,2,benign_or_unconfirmed,0
n3250,3,1,2,2,2,benign_or_unconfirmed,0
n3252,3,1,2,2,2,benign_or_unconfirmed,0
n3254,3,1,2,2,2,benign_or_unconfirmed,0
n3258,3,1,2,2,2,benign_or_unconfirmed,0
n3260,3,1,2,2,2,benign_or_unconfirmed,0
n3262,3,1,2,2,2,benign_or_unconfirmed,0
n3264,3,1,2,2,2,benign_or_unconfirmed,0
n3266,3,1,2,2,2,benign_or_unconfirmed,0
n3268,3,1,2,2,2,benign_or_unconfirmed,0
n3270,3,1,2,2,2,benign_or_unconfirmed,0
n3272,3,1,2,2,2,benign_or_unconfirmed,0
n3274,3,1,2,2,2,benign_or_unconfirmed,0
n3276,3,1,2,2,2,benign_or_unconfirmed,0
n2331,3,1,2,2,2,benign_or_unconfirmed,0
n2334,3,1,2,2,2,benign_or_unconfirmed,0
n2337,3,1,2,2,2,benign_or_unconfirmed,0
n2340,3,1,2,2,2,benign_or_unconfirmed,0
n2343,3,1,2,2,2,benign_or_unconfirmed,0
n2346,3,1,2,2,2,benign_or_unconfirmed,0
n2349,3,1,2,2,2,benign_or_unconfirmed,0
n2352,3,1,2,2,2,benign_or_unconfirmed,0
n2355,3,1,2,2,2,benign_or_unconfirmed,0
n2358,3,1,2,2,2,benign_or_unconfirmed,0
n2361,3,1,2,2,2,benign_or_unconfirmed,0
n2364,3,1,2,2,2,benign_or_unconfirmed,0
n2367,3,1,2,2,2,benign_or_unconfirmed,0
n2370,3,1,2,2,2,benign_or_unconfirmed,0
n2373,3,1,2,2,2,benign_or_unconfirmed,0
n2459,3,1,2,2,2,benign_or_unconfirmed,0
n2462,3,1,2,2,2,benign_or_unconfirmed,0
n2465,3,1,2,2,2,benign_or_unconfirmed,0
n2468,3,1,2,2,2,benign_or_unconfirmed,0
n2471,3,1,2,2,2,benign_or_unconfirmed,0
n2474,3,1,2,2,2,benign_or_unconfirmed,0
n2477,3,1,2,2,2,benign_or_unconfirmed,0
n2480,3,1,2,2,2,benign_or_unconfirmed,0
n2483,3,1,2,2,2,benign_or_unconfirmed,0
n2486,3,1,2,2,2,benign_or_unconfirmed,0
n2489,3,1,2,2,2,benign_or_unconfirmed,0
n2492,3,1,2,2,2,benign_or_unconfirmed,0
n2495,3,1,2,2,2,benign_or_unconfirmed,0
n2498,3,1,2,2,2,benign_or_unconfirmed,0
n2501,3,1,2,2,2,benign_or_unconfirmed,0
n2683,3,1,2,2,2,benign_or_unconfirmed,0
n2686,3,1,2,2,2,benign_or_unconfirmed,0
n2689,3,1,2,2,2,benign_or_unconfirmed,0
n2692,3,1,2,2,2,benign_or_unconfirmed,0
n2695,3,1,2,2,2,benign_or_unconfirmed,0
n2698,3,1,2,2,2,benign_or_unconfirmed,0
n2701,3,1,2,2,2,benign_or_unconfirmed,0
n2704,3,1,2,2,2,benign_or_unconfirmed,0
n2707,3,1,2,2,2,benign_or_unconfirmed,0
n2710,3,1,2,2,2,benign_or_unconfirmed,0
n2713,3,1,2,2,2,benign_or_unconfirmed,0
n2716,3,1,2,2,2,benign_or_unconfirmed,0
n2719,3,1,2,2,2,benign_or_unconfirmed,0
n2722,3,1,2,2,2,benign_or_unconfirmed,0
n2725,3,1,2,2,2,benign_or_unconfirmed,0
n2811,3,1,2,2,2,benign_or_unconfirmed,0
n2814,3,1,2,2,2,benign_or_unconfirmed,0
n2817,3,1,2,2,2,benign_or_unconfirmed,0
n2820,3,1,2,2,2,benign_or_unconfirmed,0
n2823,3,1,2,2,2,benign_or_unconfirmed,0
n2826,3,1,2,2,2,benign_or_unconfirmed,0
n2829,3,1,2,2,2,benign_or_unconfirmed,0
n2832,3,1,2,2,2,benign_or_unconfirmed,0
n2835,3,1,2,2,2,benign_or_unconfirmed,0
n2838,3,1,2,2,2,benign_or_unconfirmed,0
n2841,3,1,2,2,2,benign_or_unconfirmed,0
n2844,3,1,2,2,2,benign_or_unconfirmed,0
n2847,3,1,2,2,2,benign_or_unconfirmed,0
n2850,3,1,2,2,2,benign_or_unconfirmed,0
n2853,3,1,2,2,2,benign_or_unconfirmed,0
n2939,3,1,2,2,2,benign_or_unconfirmed,0
n2942,3,1,2,2,2,benign_or_unconfirmed,0
n2945,3,1,2,2,2,benign_or_unconfirmed,0
n2948,3,1,2,2,2,benign_or_unconfirmed,0
n2951,3,1,2,2,2,benign_or_unconfirmed,0
n2954,3,1,2,2,2,benign_or_unconfirmed,0
n2957,3,1,2,2,2,benign_or_unconfirmed,0
n2960,3,1,2,2,2,benign_or_unconfirmed,0
n2963,3,1,2,2,2,benign_or_unconfirmed,0
n2966,3,1,2,2,2,benign_or_unconfirmed,0
