gate_type,instance,nets
ISOLANDX1,U6229,WX4556|n4575|WX4619
ISOLANDX1,U6230,WX3421|n4579|WX3484
ISOLANDX1,U6231,WX3419|n4579|WX3482
ISOLANDX1,U6232,WX3417|n4579|WX3480
ISOLANDX1,U6233,WX3415|n4579|WX3478
ISOLANDX1,U6234,WX3413|n4579|WX3476
ISOLANDX1,U6235,WX3411|n4573|WX3474
ISOLANDX1,U6236,WX3409|n4579|WX3472
ISOLANDX1,U6237,WX3407|n4579|WX3470
ISOLANDX1,U6238,test_so28|n4579|WX3468
ISOLANDX1,U6239,WX3403|n4579|WX3466
ISOLANDX1,U6240,WX3401|n4579|WX3464
ISOLANDX1,U6241,WX3399|n4579|WX3462
ISOLANDX1,U6242,WX3397|n4579|WX3460
ISOLANDX1,U6243,WX3395|n4579|WX3458
ISOLANDX1,U6244,WX3393|n4578|WX3456
ISOLANDX1,U6245,WX3391|n4578|WX3454
ISOLANDX1,U6246,WX3389|n4578|WX3452
ISOLANDX1,U6247,WX3387|n4578|WX3450
ISOLANDX1,U6248,WX3385|n4578|WX3448
ISOLANDX1,U6249,WX3383|n4578|WX3446
ISOLANDX1,U6250,WX3381|n4578|WX3444
ISOLANDX1,U6251,WX3379|n4578|WX3442
ISOLANDX1,U6252,WX3377|n4578|WX3440
ISOLANDX1,U6253,WX3375|n4578|WX3438
ISOLANDX1,U6254,WX3373|n4578|WX3436
ISOLANDX1,U6255,WX3371|n4578|WX3434
ISOLANDX1,U6256,test_so27|n4578|WX3432
ISOLANDX1,U6257,WX3367|n4578|WX3430
ISOLANDX1,U6258,WX3365|n4578|WX3428
ISOLANDX1,U6259,WX3363|n4577|WX3426
ISOLANDX1,U6260,WX3361|n4577|WX3424
ISOLANDX1,U6261,WX3359|n4577|WX3422
ISOLANDX1,U6262,WX3357|n4577|WX3420
ISOLANDX1,U6263,WX3355|n4577|WX3418
ISOLANDX1,U6264,WX3353|n4577|WX3416
ISOLANDX1,U6265,WX3351|n4577|WX3414
ISOLANDX1,U6266,WX3349|n4577|WX3412
ISOLANDX1,U6267,WX3347|n4577|WX3410
ISOLANDX1,U6268,WX3345|n4577|WX3408
ISOLANDX1,U6269,WX3343|n4577|WX3406
ISOLANDX1,U6270,WX3341|n4577|WX3404
ISOLANDX1,U6271,WX3339|n4577|WX3402
ISOLANDX1,U6272,WX3337|n4577|WX3400
ISOLANDX1,U6273,WX3335|n4577|WX3398
ISOLANDX1,U6274,test_so26|n4576|WX3396
ISOLANDX1,U6275,WX3331|n4576|WX3394
ISOLANDX1,U6276,WX3329|n4576|WX3392
ISOLANDX1,U6277,WX3327|n4576|WX3390
ISOLANDX1,U6278,WX3325|n4576|WX3388
ISOLANDX1,U6279,WX3323|n4576|WX3386
ISOLANDX1,U6280,WX3321|n4576|WX3384
ISOLANDX1,U6281,WX3319|n4576|WX3382
ISOLANDX1,U6282,WX3317|n4576|WX3380
ISOLANDX1,U6283,WX3315|n4576|WX3378
ISOLANDX1,U6284,WX3313|n4576|WX3376
ISOLANDX1,U6285,WX3311|n4576|WX3374
ISOLANDX1,U6286,WX3309|n4576|WX3372
ISOLANDX1,U6287,WX3307|n4576|WX3370
ISOLANDX1,U6288,WX3305|n4576|WX3368
ISOLANDX1,U6289,WX3303|n4575|WX3366
ISOLANDX1,U6290,WX3301|n4575|WX3364
ISOLANDX1,U6291,WX3299|n4575|WX3362
ISOLANDX1,U6292,test_so25|n4575|WX3360
ISOLANDX1,U6293,WX3295|n4575|WX3358
ISOLANDX1,U6294,WX3293|n4575|WX3356
ISOLANDX1,U6295,WX3291|n4575|WX3354
ISOLANDX1,U6296,WX3289|n4573|WX3352
ISOLANDX1,U6297,WX3287|n4573|WX3350
ISOLANDX1,U6298,WX3285|n4573|WX3348
ISOLANDX1,U6299,WX3283|n4573|WX3346
ISOLANDX1,U6300,WX3281|n4573|WX3344
ISOLANDX1,U6301,WX3279|n4573|WX3342
ISOLANDX1,U6302,WX3277|n4572|WX3340
ISOLANDX1,U6303,WX3275|n4573|WX3338
ISOLANDX1,U6304,WX3273|n4572|WX3336
ISOLANDX1,U6305,WX3271|n4572|WX3334
ISOLANDX1,U6306,WX3267|n4574|WX3330
ISOLANDX1,U6307,WX2128|n4590|WX2191
ISOLANDX1,U6308,WX2126|n4590|WX2189
ISOLANDX1,U6309,WX2124|n4590|WX2187
ISOLANDX1,U6310,WX2122|n4590|WX2185
ISOLANDX1,U6311,WX2120|n4590|WX2183
ISOLANDX1,U6312,WX2118|n4590|WX2181
ISOLANDX1,U6313,WX2116|n4590|WX2179
ISOLANDX1,U6314,WX2114|n4590|WX2177
ISOLANDX1,U6315,WX2112|n4590|WX2175
ISOLANDX1,U6316,WX2110|n4591|WX2173
ISOLANDX1,U6317,WX2108|n4591|WX2171
ISOLANDX1,U6318,WX2106|n4591|WX2169
ISOLANDX1,U6319,WX2104|n4591|WX2167
ISOLANDX1,U6320,WX2102|n4591|WX2165
ISOLANDX1,U6321,test_so17|n4591|WX2163
ISOLANDX1,U6322,WX2098|n4591|WX2161
ISOLANDX1,U6323,WX2096|n4591|WX2159
ISOLANDX1,U6324,WX2094|n4591|WX2157
ISOLANDX1,U6325,WX2092|n4591|WX2155
ISOLANDX1,U6326,WX2090|n4591|WX2153
ISOLANDX1,U6327,WX2088|n4591|WX2151
ISOLANDX1,U6328,WX2086|n4591|WX2149
ISOLANDX1,U6329,WX2084|n4591|WX2147
ISOLANDX1,U6330,WX2082|n4591|WX2145
ISOLANDX1,U6331,WX2080|n4592|WX2143
ISOLANDX1,U6332,WX2078|n4592|WX2141
ISOLANDX1,U6333,WX2076|n4592|WX2139
ISOLANDX1,U6334,WX2074|n4592|WX2137
ISOLANDX1,U6335,WX2072|n4592|WX2135
ISOLANDX1,U6336,WX2070|n4592|WX2133
ISOLANDX1,U6337,WX2068|n4592|WX2131
ISOLANDX1,U6338,WX2066|n4592|WX2129
ISOLANDX1,U6339,test_so16|n4592|WX2127
ISOLANDX1,U6340,WX2062|n4592|WX2125
ISOLANDX1,U6341,WX2060|n4592|WX2123
ISOLANDX1,U6342,WX2058|n4592|WX2121
ISOLANDX1,U6343,WX2056|n4592|WX2119
ISOLANDX1,U6344,WX2054|n4592|WX2117
ISOLANDX1,U6345,WX2052|n4593|WX2115
ISOLANDX1,U6346,WX2050|n4593|WX2113
ISOLANDX1,U6347,WX2048|n4593|WX2111
ISOLANDX1,U6348,WX2046|n4593|WX2109
ISOLANDX1,U6349,WX2044|n4593|WX2107
ISOLANDX1,U6350,WX2042|n4593|WX2105
ISOLANDX1,U6351,WX2040|n4593|WX2103
ISOLANDX1,U6352,WX2038|n4593|WX2101
ISOLANDX1,U6353,WX2036|n4593|WX2099
ISOLANDX1,U6354,WX2034|n4593|WX2097
ISOLANDX1,U6355,WX2032|n4593|WX2095
ISOLANDX1,U6356,WX2030|n4593|WX2093
ISOLANDX1,U6357,test_so15|n4593|WX2091
ISOLANDX1,U6358,WX2026|n4593|WX2089
ISOLANDX1,U6359,WX2024|n4593|WX2087
ISOLANDX1,U6360,WX2022|n4594|WX2085
ISOLANDX1,U6361,WX2020|n4594|WX2083
ISOLANDX1,U6362,WX2018|n4594|WX2081
ISOLANDX1,U6363,WX2016|n4594|WX2079
ISOLANDX1,U6364,WX2014|n4594|WX2077
ISOLANDX1,U6365,WX2012|n4594|WX2075
ISOLANDX1,U6366,WX2010|n4594|WX2073
ISOLANDX1,U6367,WX2008|n4594|WX2071
ISOLANDX1,U6368,WX2006|n4594|WX2069
ISOLANDX1,U6369,WX2004|n4594|WX2067
ISOLANDX1,U6370,WX2002|n4594|WX2065
ISOLANDX1,U6371,WX2000|n4594|WX2063
ISOLANDX1,U6372,WX1998|n4594|WX2061
ISOLANDX1,U6373,WX1996|n4594|WX2059
ISOLANDX1,U6374,WX1994|n4594|WX2057
ISOLANDX1,U6375,test_so14|n4595|WX2055
ISOLANDX1,U6376,WX1990|n4595|WX2053
ISOLANDX1,U6377,WX1988|n4595|WX2051
ISOLANDX1,U6378,WX1986|n4595|WX2049
ISOLANDX1,U6379,WX1984|n4595|WX2047
ISOLANDX1,U6380,WX1982|n4595|WX2045
ISOLANDX1,U6381,WX1980|n4595|WX2043
ISOLANDX1,U6382,WX1978|n4595|WX2041
ISOLANDX1,U6383,WX1976|n4595|WX2039
ISOLANDX1,U6384,WX1974|n4595|WX2037
ISOLANDX1,U6385,WX1972|n4595|WX2035
ISOLANDX1,U6386,WX1970|n4595|WX2033
ISOLANDX1,U6387,WX835|n4614|WX898
ISOLANDX1,U6388,WX833|n4614|WX896
ISOLANDX1,U6389,test_so7|n4614|WX894
ISOLANDX1,U6390,WX829|n4614|WX892
ISOLANDX1,U6391,WX827|n4614|WX890
ISOLANDX1,U6392,WX825|n4614|WX888
ISOLANDX1,U6393,WX823|n4614|WX886
ISOLANDX1,U6394,WX821|n4614|WX884
ISOLANDX1,U6395,WX819|n4615|WX882
ISOLANDX1,U6396,WX817|n4615|WX880
ISOLANDX1,U6397,WX815|n4615|WX878
ISOLANDX1,U6398,WX813|n4615|WX876
ISOLANDX1,U6399,WX811|n4615|WX874
ISOLANDX1,U6400,WX809|n4615|WX872
ISOLANDX1,U6401,WX807|n4615|WX870
ISOLANDX1,U6402,WX805|n4615|WX868
ISOLANDX1,U6403,WX803|n4615|WX866
ISOLANDX1,U6404,WX801|n4616|WX864
ISOLANDX1,U6405,WX799|n4616|WX862
ISOLANDX1,U6406,WX797|n4596|WX860
ISOLANDX1,U6407,test_so6|n4597|WX858
ISOLANDX1,U6408,WX793|n4598|WX856
ISOLANDX1,U6409,WX791|n4599|WX854
ISOLANDX1,U6410,WX789|n4599|WX852
ISOLANDX1,U6411,WX787|n4600|WX850
ISOLANDX1,U6412,WX785|n4600|WX848
ISOLANDX1,U6413,WX783|n4600|WX846
ISOLANDX1,U6414,WX781|n4600|WX844
ISOLANDX1,U6415,WX779|n4600|WX842
ISOLANDX1,U6416,WX777|n4601|WX840
ISOLANDX1,U6417,WX775|n4601|WX838
ISOLANDX1,U6418,WX773|n4601|WX836
ISOLANDX1,U6419,WX771|n4601|WX834
ISOLANDX1,U6420,WX769|n4601|WX832
ISOLANDX1,U6421,WX767|n4601|WX830
ISOLANDX1,U6422,WX765|n4602|WX828
ISOLANDX1,U6423,WX763|n4603|WX826
ISOLANDX1,U6424,WX761|n4603|WX824
ISOLANDX1,U6425,test_so5|n4603|WX822
ISOLANDX1,U6426,WX757|n4603|WX820
ISOLANDX1,U6427,WX755|n4603|WX818
ISOLANDX1,U6428,WX753|n4603|WX816
ISOLANDX1,U6429,WX751|n4604|WX814
ISOLANDX1,U6430,WX749|n4604|WX812
ISOLANDX1,U6431,WX747|n4604|WX810
ISOLANDX1,U6432,WX745|n4604|WX808
ISOLANDX1,U6433,WX743|n4604|WX806
ISOLANDX1,U6434,WX741|n4604|WX804
ISOLANDX1,U6435,WX739|n4604|WX802
ISOLANDX1,U6436,WX737|n4604|WX800
ISOLANDX1,U6437,WX735|n4604|WX798
ISOLANDX1,U6438,WX733|n4604|WX796
ISOLANDX1,U6439,WX731|n4604|WX794
ISOLANDX1,U6440,WX729|n4604|WX792
ISOLANDX1,U6441,WX727|n4604|WX790
ISOLANDX1,U6442,WX725|n4604|WX788
ISOLANDX1,U6443,test_so4|n4604|WX786
ISOLANDX1,U6444,WX721|n4605|WX784
ISOLANDX1,U6445,WX719|n4605|WX782
ISOLANDX1,U6446,WX717|n4605|WX780
ISOLANDX1,U6447,WX715|n4605|WX778
ISOLANDX1,U6448,WX713|n4605|WX776
ISOLANDX1,U6449,WX711|n4605|WX774
ISOLANDX1,U6450,WX709|n4605|WX772
ISOLANDX1,U6451,WX707|n4605|WX770
ISOLANDX1,U6452,WX705|n4605|WX768
ISOLANDX1,U6453,WX703|n4605|WX766
ISOLANDX1,U6454,WX701|n4605|WX764
ISOLANDX1,U6455,WX699|n4605|WX762
ISOLANDX1,U6456,WX697|n4605|WX760
ISOLANDX1,U6457,WX695|n4605|WX758
ISOLANDX1,U6458,WX693|n4605|WX756
ISOLANDX1,U6459,WX691|n4606|WX754
ISOLANDX1,U6460,WX689|n4606|WX752
ISOLANDX1,U6461,test_so3|n4606|WX750
ISOLANDX1,U6462,WX685|n4606|WX748
ISOLANDX1,U6463,WX683|n4606|WX746
ISOLANDX1,U6464,WX681|n4606|WX744
ISOLANDX1,U6465,WX679|n4606|WX742
ISOLANDX1,U6466,WX677|n4606|WX740
ISOLANDX1,U6467,WX675|n4606|WX738
ISOLANDX1,U6468,WX673|n4606|WX736
ISOLANDX1,U6469,WX671|n4628|WX734
ISOLANDX1,U6470,WX669|n4628|WX732
ISOLANDX1,U6471,WX667|n4629|WX730
ISOLANDX1,U6472,WX665|n4630|WX728
ISOLANDX1,U6473,WX663|n4631|WX726
ISOLANDX1,U6474,WX661|n4631|WX724
ISOLANDX1,U6475,WX659|n4632|WX722
ISOLANDX1,U6476,WX657|n4633|WX720
ISOLANDX1,U6477,WX655|n4633|WX718
ISOLANDX1,U6478,WX653|n4633|WX716
ISOLANDX1,U6479,test_so2|n4633|WX714
ISOLANDX1,U6480,WX649|n4633|WX712
ISOLANDX1,U6481,WX647|n4633|WX710
ISOLANDX1,U6482,WX645|n4633|WX708
NOR2X0,U6483,WX485|n4536|WX546
NOR2X0,U6484,WX10829|n4548|WX10890
NOR2X0,U6485,WX9536|n4548|WX9597
NOR2X0,U6486,WX8243|n4536|WX8304
NOR2X0,U6487,WX6950|n4545|WX7011
NOR2X0,U6488,WX5657|n4539|WX5718
NOR2X0,U6489,WX4364|n4548|WX4425
NOR2X0,U6490,WX3071|n4546|WX3132
NOR2X0,U6491,WX1778|n4539|WX1839
NOR2X0,U6492,n4567|n3178|WX11640
XNOR3X1,U6493,WX11211|CRC_OUT_1_31|DFF_1711_n1|n3178
NOR2X0,U6494,n4567|n3185|WX11630
XNOR3X1,U6495,WX11221|CRC_OUT_1_31|DFF_1706_n1|n3185
NOR2X0,U6496,n4567|n3192|WX11616
XNOR3X1,U6497,WX11235|CRC_OUT_1_31|DFF_1699_n1|n3192
NOR2X0,U6498,n4563|n3313|WX10347
XNOR3X1,U6499,WX9918|CRC_OUT_2_31|DFF_1519_n1|n3313
NOR2X0,U6500,n4563|n3318|WX10337
XNOR3X1,U6501,WX9928|CRC_OUT_2_31|DFF_1514_n1|n3318
NOR2X0,U6502,n4562|n3325|WX10323
XNOR3X1,U6503,WX9942|CRC_OUT_2_31|DFF_1507_n1|n3325
NOR2X0,U6504,n4567|n2264|WX9054
XNOR3X1,U6505,WX8625|CRC_OUT_3_31|DFF_1327_n1|n2264
NOR2X0,U6506,n4567|n2269|WX9044
XNOR3X1,U6507,WX8635|CRC_OUT_3_31|DFF_1322_n1|n2269
NOR2X0,U6508,n4567|n2276|WX9030
XNOR3X1,U6509,WX8649|CRC_OUT_3_31|DFF_1315_n1|n2276
NOR2X0,U6510,n4557|n2392|WX7761
XNOR3X1,U6511,WX7332|CRC_OUT_4_31|DFF_1135_n1|n2392
NOR2X0,U6512,n4558|n2397|WX7751
XNOR3X1,U6513,WX7342|CRC_OUT_4_31|DFF_1130_n1|n2397
NOR2X0,U6514,n4558|n2404|WX7737
XNOR3X1,U6515,test_so64|CRC_OUT_4_31|DFF_1123_n1|n2404
NOR2X0,U6516,n4562|n2610|WX6468
XNOR3X1,U6517,test_so52|CRC_OUT_5_31|DFF_943_n1|n2610
NOR2X0,U6518,n4562|n2618|WX6458
XNOR3X1,U6519,WX6049|CRC_OUT_5_31|DFF_938_n1|n2618
NOR2X0,U6520,n4562|n2625|WX6444
XNOR3X1,U6521,WX6063|CRC_OUT_5_31|DFF_931_n1|n2625
NOR2X0,U6522,n4571|n2744|WX5175
XNOR3X1,U6523,WX4746|CRC_OUT_6_31|DFF_751_n1|n2744
NOR2X0,U6524,n4567|n2749|WX5165
XNOR3X1,U6525,test_so41|CRC_OUT_6_31|DFF_746_n1|n2749
NOR2X0,U6526,n4567|n2756|WX5151
XNOR3X1,U6527,WX4770|CRC_OUT_6_31|DFF_739_n1|n2756
NOR2X0,U6528,n4564|n2872|WX3882
XNOR3X1,U6529,WX3453|CRC_OUT_7_31|DFF_559_n1|n2872
NOR2X0,U6530,n4565|n2877|WX3872
XNOR3X1,U6531,WX3463|CRC_OUT_7_31|DFF_554_n1|n2877
NOR2X0,U6532,n4568|n2884|WX3858
XNOR3X1,U6533,WX3477|CRC_OUT_7_31|DFF_547_n1|n2884
NOR2X0,U6534,n4560|n3000|WX2589
XNOR3X1,U6535,WX2160|CRC_OUT_8_31|DFF_367_n1|n3000
NOR2X0,U6536,n4560|n3005|WX2579
XNOR3X1,U6537,WX2170|CRC_OUT_8_31|DFF_362_n1|n3005
NOR2X0,U6538,n4560|n3012|WX2565
XNOR3X1,U6539,WX2184|CRC_OUT_8_31|DFF_355_n1|n3012
NOR2X0,U6540,n4566|n3128|WX1296
XNOR3X1,U6541,test_so8|CRC_OUT_9_31|DFF_175_n1|n3128
NOR2X0,U6542,n4567|n3133|WX1286
XNOR3X1,U6543,WX877|CRC_OUT_9_31|DFF_170_n1|n3133
NOR2X0,U6544,n4567|n3140|WX1272
XNOR3X1,U6545,WX891|CRC_OUT_9_31|DFF_163_n1|n3140
NOR2X0,U6546,n3196|n4530|WX11608
XNOR2X1,U6547,WX11243|DFF_1727_n1|n3196
NOR2X0,U6548,n3329|n4548|WX10315
XNOR2X1,U6549,WX9950|DFF_1535_n1|n3329
NOR2X0,U6550,n2280|n4552|WX9022
XNOR2X1,U6551,WX8657|DFF_1343_n1|n2280
NOR2X0,U6552,n2408|n4542|WX7729
XNOR2X1,U6553,WX7364|DFF_1151_n1|n2408
NOR2X0,U6554,n2632|n4545|WX6436
XNOR2X1,U6555,WX6071|DFF_959_n1|n2632
NOR2X0,U6556,n2760|n4553|WX5143
XNOR2X1,U6557,WX4778|DFF_767_n1|n2760
NOR2X0,U6558,n2888|n4538|WX3850
XNOR2X1,U6559,WX3485|DFF_575_n1|n2888
NOR2X0,U6560,n3016|n4542|WX2557
XNOR2X1,U6561,WX2192|DFF_383_n1|n3016
NOR2X0,U6562,n3144|n4533|WX1264
XNOR2X1,U6563,WX899|DFF_191_n1|n3144
NOR2X0,U6564,n3163|n4533|WX11670
XNOR2X1,U6565,DFF_1726_n1|WX11181|n3163
NOR2X0,U6566,n3164|n4533|WX11668
XNOR2X1,U6567,DFF_1725_n1|WX11183|n3164
NOR2X0,U6568,n3165|n4533|WX11666
XNOR2X1,U6569,DFF_1724_n1|WX11185|n3165
NOR2X0,U6570,n3166|n4533|WX11664
XNOR2X1,U6571,DFF_1723_n1|WX11187|n3166
NOR2X0,U6572,n3167|n4532|WX11662
XNOR2X1,U6573,DFF_1722_n1|WX11189|n3167
NOR2X0,U6574,n3168|n4532|WX11660
XNOR2X1,U6575,DFF_1721_n1|WX11191|n3168
NOR2X0,U6576,n3169|n4532|WX11658
XNOR2X1,U6577,DFF_1720_n1|WX11193|n3169
NOR2X0,U6578,n3170|n4532|WX11656
XNOR2X1,U6579,DFF_1719_n1|WX11195|n3170
NOR2X0,U6580,n3171|n4532|WX11654
XNOR2X1,U6581,DFF_1718_n1|WX11197|n3171
NOR2X0,U6582,n3172|n4532|WX11652
XNOR2X1,U6583,DFF_1717_n1|WX11199|n3172
NOR2X0,U6584,n3173|n4532|WX11650
XNOR2X1,U6585,DFF_1716_n1|WX11201|n3173
NOR2X0,U6586,n3174|n4532|WX11648
XNOR2X1,U6587,DFF_1715_n1|WX11203|n3174
NOR2X0,U6588,n3175|n4532|WX11646
XNOR2X1,U6589,DFF_1714_n1|test_so97|n3175
NOR2X0,U6590,n3176|n4532|WX11644
XNOR2X1,U6591,DFF_1713_n1|WX11207|n3176
NOR2X0,U6592,n3177|n4531|WX11642
XNOR2X1,U6593,DFF_1712_n1|WX11209|n3177
NOR2X0,U6594,n3181|n4531|WX11638
XNOR2X1,U6595,DFF_1710_n1|WX11213|n3181
NOR2X0,U6596,n3182|n4531|WX11636
XNOR2X1,U6597,DFF_1709_n1|WX11215|n3182
NOR2X0,U6598,n3183|n4531|WX11634
XNOR2X1,U6599,DFF_1708_n1|WX11217|n3183
NOR2X0,U6600,n3184|n4531|WX11632
XNOR2X1,U6601,DFF_1707_n1|WX11219|n3184
NOR2X0,U6602,n3186|n4531|WX11628
XNOR2X1,U6603,DFF_1705_n1|WX11223|n3186
NOR2X0,U6604,n3187|n4531|WX11626
XNOR2X1,U6605,DFF_1704_n1|WX11225|n3187
NOR2X0,U6606,n3188|n4531|WX11624
XNOR2X1,U6607,DFF_1703_n1|WX11227|n3188
NOR2X0,U6608,n3189|n4531|WX11622
XNOR2X1,U6609,DFF_1702_n1|WX11229|n3189
NOR2X0,U6610,n3190|n4531|WX11620
XNOR2X1,U6611,DFF_1701_n1|WX11231|n3190
NOR2X0,U6612,n3191|n4530|WX11618
XNOR2X1,U6613,DFF_1700_n1|WX11233|n3191
NOR2X0,U6614,n3193|n4530|WX11614
XNOR2X1,U6615,DFF_1698_n1|WX11237|n3193
NOR2X0,U6616,n3194|n4530|WX11612
XNOR2X1,U6617,DFF_1697_n1|test_so98|n3194
NOR2X0,U6618,n3195|n4530|WX11610
XNOR2X1,U6619,DFF_1696_n1|WX11241|n3195
NOR2X0,U6620,n3298|n4548|WX10377
XNOR2X1,U6621,DFF_1534_n1|test_so85|n3298
NOR2X0,U6622,n3299|n4548|WX10375
XNOR2X1,U6623,DFF_1533_n1|WX9890|n3299
NOR2X0,U6624,n3300|n4548|WX10373
XNOR2X1,U6625,DFF_1532_n1|WX9892|n3300
NOR2X0,U6626,n3301|n4548|WX10371
XNOR2X1,U6627,DFF_1531_n1|WX9894|n3301
NOR2X0,U6628,n3302|n4548|WX10369
XNOR2X1,U6629,DFF_1530_n1|WX9896|n3302
NOR2X0,U6630,n3303|n4548|WX10367
XNOR2X1,U6631,DFF_1529_n1|WX9898|n3303
NOR2X0,U6632,n3304|n4549|WX10365
XNOR2X1,U6633,DFF_1528_n1|WX9900|n3304
NOR2X0,U6634,n3305|n4549|WX10363
XNOR2X1,U6635,DFF_1527_n1|WX9902|n3305
NOR2X0,U6636,n3306|n4549|WX10361
XNOR2X1,U6637,DFF_1526_n1|WX9904|n3306
NOR2X0,U6638,n3307|n4549|WX10359
XNOR2X1,U6639,DFF_1525_n1|WX9906|n3307
NOR2X0,U6640,n3308|n4549|WX10357
XNOR2X1,U6641,DFF_1524_n1|WX9908|n3308
NOR2X0,U6642,n3309|n4549|WX10355
XNOR2X1,U6643,DFF_1523_n1|WX9910|n3309
NOR2X0,U6644,n3310|n4549|WX10353
XNOR2X1,U6645,DFF_1522_n1|WX9912|n3310
NOR2X0,U6646,n3311|n4552|WX10351
XNOR2X1,U6647,DFF_1521_n1|WX9914|n3311
NOR2X0,U6648,n3312|n4552|WX10349
XNOR2X1,U6649,DFF_1520_n1|WX9916|n3312
NOR2X0,U6650,n3314|n4553|WX10345
XNOR2X1,U6651,DFF_1518_n1|WX9920|n3314
NOR2X0,U6652,n3315|n4553|WX10343
XNOR2X1,U6653,DFF_1517_n1|test_so86|n3315
NOR2X0,U6654,n3316|n4553|WX10341
XNOR2X1,U6655,DFF_1516_n1|WX9924|n3316
NOR2X0,U6656,n3317|n4553|WX10339
XNOR2X1,U6657,DFF_1515_n1|WX9926|n3317
NOR2X0,U6658,n3319|n4553|WX10335
XNOR2X1,U6659,DFF_1513_n1|WX9930|n3319
NOR2X0,U6660,n3320|n4554|WX10333
XNOR2X1,U6661,DFF_1512_n1|WX9932|n3320
NOR2X0,U6662,n3321|n4555|WX10331
XNOR2X1,U6663,DFF_1511_n1|WX9934|n3321
NOR2X0,U6664,n3322|n4555|WX10329
XNOR2X1,U6665,DFF_1510_n1|WX9936|n3322
NOR2X0,U6666,n3323|n4554|WX10327
XNOR2X1,U6667,DFF_1509_n1|WX9938|n3323
NOR2X0,U6668,n3324|n4555|WX10325
XNOR2X1,U6669,DFF_1508_n1|WX9940|n3324
NOR2X0,U6670,n3326|n4552|WX10321
XNOR2X1,U6671,DFF_1506_n1|WX9944|n3326
NOR2X0,U6672,n3327|n4555|WX10319
XNOR2X1,U6673,DFF_1505_n1|WX9946|n3327
NOR2X0,U6674,n3328|n4555|WX10317
XNOR2X1,U6675,DFF_1504_n1|WX9948|n3328
NOR2X0,U6676,n2249|n4549|WX9084
XNOR2X1,U6677,DFF_1342_n1|WX8595|n2249
NOR2X0,U6678,n2250|n4549|WX9082
XNOR2X1,U6679,DFF_1341_n1|WX8597|n2250
NOR2X0,U6680,n2251|n4549|WX9080
XNOR2X1,U6681,DFF_1340_n1|WX8599|n2251
NOR2X0,U6682,n2252|n4550|WX9078
XNOR2X1,U6683,DFF_1339_n1|WX8601|n2252
NOR2X0,U6684,n2253|n4550|WX9076
XNOR2X1,U6685,DFF_1338_n1|WX8603|n2253
NOR2X0,U6686,n2254|n4550|WX9074
XNOR2X1,U6687,DFF_1337_n1|test_so74|n2254
NOR2X0,U6688,n2255|n4550|WX9072
XNOR2X1,U6689,DFF_1336_n1|WX8607|n2255
NOR2X0,U6690,n2256|n4550|WX9070
XNOR2X1,U6691,DFF_1335_n1|WX8609|n2256
NOR2X0,U6692,n2257|n4550|WX9068
XNOR2X1,U6693,DFF_1334_n1|WX8611|n2257
NOR2X0,U6694,n2258|n4550|WX9066
XNOR2X1,U6695,DFF_1333_n1|WX8613|n2258
NOR2X0,U6696,n2259|n4550|WX9064
XNOR2X1,U6697,DFF_1332_n1|WX8615|n2259
NOR2X0,U6698,n2260|n4550|WX9062
XNOR2X1,U6699,DFF_1331_n1|WX8617|n2260
NOR2X0,U6700,n2261|n4550|WX9060
XNOR2X1,U6701,DFF_1330_n1|WX8619|n2261
NOR2X0,U6702,n2262|n4551|WX9058
XNOR2X1,U6703,DFF_1329_n1|WX8621|n2262
NOR2X0,U6704,n2263|n4551|WX9056
XNOR2X1,U6705,DFF_1328_n1|WX8623|n2263
NOR2X0,U6706,n2265|n4551|WX9052
XNOR2X1,U6707,DFF_1326_n1|WX8627|n2265
NOR2X0,U6708,n2266|n4551|WX9050
XNOR2X1,U6709,DFF_1325_n1|WX8629|n2266
NOR2X0,U6710,n2267|n4551|WX9048
XNOR2X1,U6711,DFF_1324_n1|WX8631|n2267
NOR2X0,U6712,n2268|n4551|WX9046
XNOR2X1,U6713,DFF_1323_n1|WX8633|n2268
NOR2X0,U6714,n2270|n4551|WX9042
XNOR2X1,U6715,DFF_1321_n1|WX8637|n2270
NOR2X0,U6716,n2271|n4551|WX9040
XNOR2X1,U6717,DFF_1320_n1|test_so75|n2271
NOR2X0,U6718,n2272|n4551|WX9038
XNOR2X1,U6719,DFF_1319_n1|WX8641|n2272
NOR2X0,U6720,n2273|n4551|WX9036
XNOR2X1,U6721,DFF_1318_n1|WX8643|n2273
NOR2X0,U6722,n2274|n4552|WX9034
XNOR2X1,U6723,DFF_1317_n1|WX8645|n2274
NOR2X0,U6724,n2275|n4552|WX9032
XNOR2X1,U6725,DFF_1316_n1|WX8647|n2275
NOR2X0,U6726,n2277|n4552|WX9028
XNOR2X1,U6727,DFF_1314_n1|WX8651|n2277
NOR2X0,U6728,n2278|n4552|WX9026
XNOR2X1,U6729,DFF_1313_n1|WX8653|n2278
NOR2X0,U6730,n2279|n4552|WX9024
XNOR2X1,U6731,DFF_1312_n1|WX8655|n2279
NOR2X0,U6732,n2377|n4539|WX7791
XNOR2X1,U6733,DFF_1150_n1|WX7302|n2377
NOR2X0,U6734,n2378|n4539|WX7789
XNOR2X1,U6735,DFF_1149_n1|WX7304|n2378
NOR2X0,U6736,n2379|n4539|WX7787
XNOR2X1,U6737,DFF_1148_n1|WX7306|n2379
NOR2X0,U6738,n2380|n4539|WX7785
